,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
1970-02-20,,,,,,,,,,6.800000190734863,,,2322.97998046875,,,7.119999885559082,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-02-23,,,,,,,,,,,,,2361.469970703125,,,,,,,,,,,,,,,,,0.0,,,,
1970-02-24,,,,,,,,,,6.880000114440918,,,2375.4599609375,,,7.139999866485596,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-02-25,,,,,,,,,,6.889999866485596,,,2383.179931640625,,,7.039999961853027,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-02-26,,,,,,,,,,6.880000114440918,,,2385.070068359375,,,6.940000057220459,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-02-27,,,,,,,,,,6.849999904632568,,,2385.070068359375,,,6.900000095367432,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-02,,,,,,,,,,6.869999885559082,,,2399.760009765625,,,6.949999809265137,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-03,,,,,,,,,,6.920000076293945,,,2396.639892578125,,,6.989999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-04,,,,,,,,,,6.929999828338623,,,2422.72998046875,,,6.96999979019165,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-05,,,,,,,,,,6.880000114440918,,,2423.3701171875,,,6.980000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-06,,,,,,,,,,6.849999904632568,,,2452.260009765625,,,6.960000038146973,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-09,,,,,,,,,,6.860000133514404,,,2455.169921875,,,6.989999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-10,,,,,,,,,,6.710000038146973,,,2470.219970703125,,,7.039999961853027,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-11,,,,,,,,,,6.71999979019165,,,2458.1298828125,,,7.110000133514404,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-12,,,,,,,,,,6.75,,,2433.1201171875,,,7.159999847412109,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-13,,,,,,,,,,6.769999980926514,,,2446.360107421875,,,7.230000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-16,,,,,,,,,,6.820000171661377,,,2446.360107421875,,,7.239999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-17,,,,,,,,,,6.809999942779541,,,2468.840087890625,,,7.360000133514404,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-18,,,,,,,,,,6.75,,,2484.6201171875,,,7.28000020980835,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-19,,,,,,,,,,6.650000095367432,,,2490.469970703125,,,7.070000171661377,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-20,,,,,,,,,,6.519999980926514,,,2491.179931640625,,,7.059999942779541,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-23,,,,,,,,,,6.150000095367432,,,2495.179931640625,,,7.050000190734863,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-24,,,,,,,,,,6.079999923706055,,,2484.14990234375,,,7.019999980926514,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-25,,,,,,,,,,6.150000095367432,,,2481.010009765625,,,6.960000038146973,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-26,,,,,,,,,,6.260000228881836,,,2504.840087890625,,,6.980000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-27,,,,,,,,,,,,,2485.360107421875,,,,,,,,,,,,,,,,,0.0,,,,
1970-03-30,,,,,,,,,,6.320000171661377,,,2510.239990234375,,,7.050000190734863,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-03-31,,,,,,,,,,6.380000114440918,,,2510.239990234375,,,7.079999923706055,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-01,,,,,,,,,,6.340000152587891,,,2521.419921875,,,7.039999961853027,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-02,,,,,,,,,,6.349999904632568,,,2522.840087890625,,,7.079999923706055,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-03,,,,,,,,,,6.360000133514404,,,2500.090087890625,,,7.139999866485596,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-06,,,,,,,,,,6.389999866485596,,,2534.449951171875,,,7.170000076293945,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-07,,,,,,,,,,6.440000057220459,,,2524.1298828125,,,7.179999828338623,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-08,,,,,,,,,,6.429999828338623,,,2529.64990234375,,,7.170000076293945,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-09,,,,,,,,,,6.380000114440918,,,2515.050048828125,,,7.179999828338623,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-10,,,,,,,,,,6.360000133514404,,,2513.93994140625,,,7.170000076293945,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-13,,,,,,,,,,6.340000152587891,,,2508.159912109375,,,7.199999809265137,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-14,,,,,,,,,,6.320000171661377,,,2502.030029296875,,,7.21999979019165,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-15,,,,,,,,,,6.380000114440918,,,2502.030029296875,,,7.269999980926514,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-16,,,,,,,,,,6.400000095367432,,,2502.64990234375,,,7.340000152587891,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-17,,,,,,,,,,6.400000095367432,,,2471.2099609375,,,7.400000095367432,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-20,,,,,,,,,,6.480000019073486,,,2470.669921875,,,7.440000057220459,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-21,,,,,,,,,,6.539999961853027,,,2469.639892578125,,,7.5,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-22,,,,,,,,,,6.739999771118164,,,2436.39990234375,,,7.610000133514404,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-23,,,,,,,,,,6.579999923706055,,,2415.669921875,,,7.639999866485596,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-24,,,,,,,,,,6.599999904632568,,,2422.860107421875,,,7.71999979019165,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-27,,,,,,,,,,6.650000095367432,,,2386.06005859375,,,7.739999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-28,,,,,,,,,,6.960000038146973,,,2315.429931640625,,,7.789999961853027,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-04-29,,,,,,,,,,6.909999847412109,,,,,,7.78000020980835,,,,,,,,,,,0.0,,,,,,0.0,
1970-04-30,,,,,,,,,,6.929999828338623,,,2114.320068359375,,,7.820000171661377,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-01,,,,,,,,,,6.840000152587891,,,2114.320068359375,,,7.849999904632568,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-04,,,,,,,,,,6.909999847412109,,,,,,7.940000057220459,,,,,,,,,,,0.0,,,,,,0.0,
1970-05-05,,,,,,,,,,7.090000152587891,,,,,,7.920000076293945,,,,,,,,,,,0.0,,,,,,0.0,
1970-05-06,,,,,,,,,,6.909999847412109,,,2191.389892578125,,,7.860000133514404,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-07,,,,,,,,,,6.639999866485596,,,2209.610107421875,,,7.820000171661377,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-08,,,,,,,,,,6.559999942779541,,,2190.5400390625,,,7.78000020980835,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-11,,,,,,,,,,6.739999771118164,,,2139.070068359375,,,7.820000171661377,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-12,,,,,,,,,,6.920000076293945,,,2149.429931640625,,,7.840000152587891,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-13,,,,,,,,,,6.820000171661377,,,2096.75,,,7.849999904632568,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-14,,,,,,,,,,6.760000228881836,,,2048.719970703125,,,7.860000133514404,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-15,,,,,,,,,,6.760000228881836,,,2018.7099609375,,,7.829999923706055,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-18,,,,,,,,,,6.679999828338623,,,2047.9000244140625,,,7.800000190734863,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-19,,,,,,,,,,6.71999979019165,,,2047.9000244140625,,,7.800000190734863,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-20,,,,,,,,,,6.670000076293945,,,1983.780029296875,,,7.849999904632568,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-21,,,,,,,,,,6.710000038146973,,,1982.3299560546875,,,7.900000095367432,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-22,,,,,,,,,,6.860000133514404,,,1989.3399658203125,,,7.989999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-25,,,,,,,,,,7.010000228881836,,,1933.3299560546875,,,8.149999618530273,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-26,,,,,,,,,,7.079999923706055,,,1946.47998046875,,,8.220000267028809,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-27,,,,,,,,,,7.039999961853027,,,1929.6400146484375,,,8.020000457763672,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-28,,,,,,,,,,6.949999809265137,,,2009.0999755859375,,,7.980000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-05-29,,,,,,,,,,6.929999828338623,,,2026.0999755859375,,,7.949999809265137,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-01,,,,,,,,,,6.849999904632568,,,2082.3701171875,,,7.840000152587891,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-02,,,,,,,,,,6.820000171661377,,,2082.3701171875,,,7.78000020980835,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-03,,,,,,,,,,6.809999942779541,,,2109.22998046875,,,7.760000228881836,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-04,,,,,,,,,,6.809999942779541,,,2133.85009765625,,,7.800000190734863,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-05,,,,,,,,,,6.800000190734863,,,2123.820068359375,,,7.880000114440918,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-08,,,,,,,,,,6.75,,,2109.580078125,,,7.889999866485596,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-09,,,,,,,,,,6.769999980926514,,,2091.830078125,,,7.880000114440918,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-10,,,,,,,,,,6.760000228881836,,,2109.469970703125,,,7.869999885559082,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-11,,,,,,,,,,6.739999771118164,,,2029.4100341796875,,,7.920000076293945,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-12,,,,,,,,,,6.789999961853027,,,2048.93994140625,,,7.980000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-15,,,,,,,,,,6.710000038146973,,,2072.800048828125,,,7.980000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-16,,,,,,,,,,6.710000038146973,,,2054.3701171875,,,7.869999885559082,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-17,,,,,,,,,,6.71999979019165,,,2054.3701171875,,,7.900000095367432,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-18,,,,,,,,,,6.730000019073486,,,2082.02001953125,,,7.900000095367432,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-19,,,,,,,,,,6.699999809265137,,,2113.219970703125,,,7.900000095367432,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-22,,,,,,,,,,6.539999961853027,,,2149.280029296875,,,7.860000133514404,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-23,,,,,,,,,,6.599999904632568,,,2131.889892578125,,,7.789999961853027,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-24,,,,,,,,,,6.619999885559082,,,2140.469970703125,,,7.739999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-25,,,,,,,,,,6.409999847412109,,,2143.449951171875,,,7.760000228881836,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-26,,,,,,,,,,6.380000114440918,,,2135.8798828125,,,7.78000020980835,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-29,,,,,,,,,,6.369999885559082,,,2131.81005859375,,,7.760000228881836,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-06-30,,,,,,,,,,6.489999771118164,,,2138.110107421875,,,7.679999828338623,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-01,,,,,,,,,,6.480000019073486,,,2148.7900390625,,,7.639999866485596,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-02,,,,,,,,,,6.480000019073486,,,2148.7900390625,,,7.550000190734863,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-03,,,,,,,,,,,,,2135.25,,,,,,,,,,,,,,,,,0.0,,,,
1970-07-06,,,,,,,,,,6.579999923706055,,,2117.64990234375,,,7.489999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-07,,,,,,,,,,6.710000038146973,,,2116.860107421875,,,7.460000038146973,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-08,,,,,,,,,,6.670000076293945,,,2121.510009765625,,,7.489999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-09,,,,,,,,,,6.610000133514404,,,2111.10009765625,,,7.489999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-10,,,,,,,,,,6.519999980926514,,,2102.219970703125,,,7.539999961853027,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-13,,,,,,,,,,6.5,,,2110.010009765625,,,7.550000190734863,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-14,,,,,,,,,,6.510000228881836,,,2110.8701171875,,,7.53000020980835,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-15,,,,,,,,,,6.489999771118164,,,2087.989990234375,,,7.489999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-16,,,,,,,,,,6.380000114440918,,,2067.760009765625,,,7.460000038146973,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-17,,,,,,,,,,6.400000095367432,,,2067.760009765625,,,7.449999809265137,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-20,,,,,,,,,,6.369999885559082,,,,,,7.460000038146973,,,,,,,,,,,0.0,,,,,,0.0,
1970-07-21,,,,,,,,,,6.380000114440918,,,2148.93994140625,,,7.449999809265137,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-22,,,,,,,,,,6.349999904632568,,,2132.18994140625,,,7.429999828338623,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-23,,,,,,,,,,6.28000020980835,,,2125.6201171875,,,7.320000171661377,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-24,,,,,,,,,,6.320000171661377,,,2128.35009765625,,,7.340000152587891,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-27,,,,,,,,,,6.340000152587891,,,2130.050048828125,,,7.360000133514404,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-28,,,,,,,,,,6.380000114440918,,,2138.56005859375,,,7.409999847412109,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-29,,,,,,,,,,6.380000114440918,,,2132.429931640625,,,7.389999866485596,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-30,,,,,,,,,,6.389999866485596,,,2140.5,,,7.380000114440918,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-07-31,,,,,,,,,,6.380000114440918,,,2159.159912109375,,,7.380000114440918,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-03,,,,,,,,,,6.400000095367432,,,2159.159912109375,,,7.389999866485596,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-04,,,,,,,,,,6.460000038146973,,,2164.2099609375,,,7.400000095367432,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-05,,,,,,,,,,6.5,,,2169.780029296875,,,7.420000076293945,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-06,,,,,,,,,,6.489999771118164,,,2147.72998046875,,,7.429999828338623,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-07,,,,,,,,,,6.46999979019165,,,2143.090087890625,,,7.449999809265137,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-10,,,,,,,,,,6.480000019073486,,,2141.3798828125,,,7.5,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-11,,,,,,,,,,6.539999961853027,,,2123.52001953125,,,7.539999961853027,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-12,,,,,,,,,,6.550000190734863,,,2122.830078125,,,7.559999942779541,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-13,,,,,,,,,,6.53000020980835,,,2142.85009765625,,,7.579999923706055,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-14,,,,,,,,,,6.539999961853027,,,2136.14990234375,,,7.670000076293945,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-17,,,,,,,,,,6.53000020980835,,,2140.639892578125,,,7.710000038146973,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-18,,,,,,,,,,6.46999979019165,,,2140.639892578125,,,7.679999828338623,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-19,,,,,,,,,,6.409999847412109,,,2155.989990234375,,,7.650000095367432,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-20,,,,,,,,,,6.380000114440918,,,2161.429931640625,,,7.639999866485596,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-21,,,,,,,,,,6.289999961853027,,,2164.280029296875,,,7.599999904632568,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-24,,,,,,,,,,6.230000019073486,,,2168.14990234375,,,7.480000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-25,,,,,,,,,,6.230000019073486,,,2153.179931640625,,,7.460000038146973,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-26,,,,,,,,,,6.25,,,2153.360107421875,,,7.449999809265137,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-27,,,,,,,,,,6.269999980926514,,,2163.5,,,7.480000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-28,,,,,,,,,,6.28000020980835,,,2157.840087890625,,,7.489999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-08-31,,,,,,,,,,6.329999923706055,,,2132.2099609375,,,7.489999771118164,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-01,,,,,,,,,,6.389999866485596,,,2130.5400390625,,,7.46999979019165,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-02,,,,,,,,,,6.400000095367432,,,2130.5400390625,,,7.480000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-03,,,,,,,,,,6.389999866485596,,,2139.050048828125,,,7.480000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-04,,,,,,,,,,6.320000171661377,,,2144.9599609375,,,7.46999979019165,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-07,,,,,,,,,,,,,2150.5400390625,,,,,,,,,,,,,,,,,0.0,,,,
1970-09-08,,,,,,,,,,6.380000114440918,,,2165.179931640625,,,7.5,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-09,,,,,,,,,,6.400000095367432,,,2176.989990234375,,,7.539999961853027,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-10,,,,,,,,,,6.409999847412109,,,2165.469970703125,,,7.519999980926514,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-11,,,,,,,,,,6.389999866485596,,,2157.260009765625,,,7.5,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-14,,,,,,,,,,6.329999923706055,,,2168.39990234375,,,7.480000019073486,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-15,,,,,,,,,,6.320000171661377,,,2168.39990234375,,,7.460000038146973,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-16,,,,,,,,,,6.199999809265137,,,2139.89990234375,,,7.400000095367432,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-17,,,,,,,,,,6.150000095367432,,,2136.800048828125,,,7.320000171661377,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-18,,,,,,,,,,6.079999923706055,,,2136.800048828125,,,7.309999942779541,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-21,,,,,,,,,,5.960000038146973,,,2076.989990234375,,,7.289999961853027,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-22,,,,,,,,,,5.739999771118164,,,2089.360107421875,,,7.28000020980835,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-23,,,,,,,,,,5.710000038146973,,,,,,7.239999771118164,,,,,,,,,,,0.0,,,,,,0.0,
1970-09-24,,,,,,,,,,5.760000228881836,,,2094.0,,,7.260000228881836,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-25,,,,,,,,,,5.820000171661377,,,2065.02001953125,,,7.28000020980835,,,,,,,,,,,0.0,,,0.0,,,0.0,
1970-09-28,,,,,,,,,,5.809999942779541,,,2020.8800048828125,,,7.309999942779541,,,,,,,,,,,0.0,,,0.0,,,0.0,
